code,name,new_price,pre_close,change_rate,high,low,volume,amount,turnover,industry,area,macd_golden,kdj_golden,break_ma5,break_ma10,break_ma20,upper_volume,down_volume,upside_volume,reversing_hammer,win_3d,win_5d,win_10d,change_3d,change_5d,change_10d,technical_score,signals,trend
000572,海马汽车,6.71,6.89,-2.61,6.78,6.6,193235,129350217,1.18,汽车,海南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.96,-4.01,-5.63,0,[],弱势
000573,粤宏远A,4.39,4.52,-2.88,4.44,4.38,50977,22457195,0.81,房地产开发,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.66,0.92,1.39,0,[],弱势
000581,威孚高科,24.57,25.4,-3.27,25.73,24.45,118120,293327878,1.49,汽车,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.38,18.41,19.16,20,[],强势
000582,北部湾港,11.07,11.41,-2.98,11.51,11.01,446229,497709931,2.18,港口航运,广西壮族自治区,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',4.43,9.6,14.6,35,['放量上涨'],强势
000589,贵州轮胎,5.2,5.2,0.0,5.24,5.1,94365,48787213,0.61,橡胶制品,贵州省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.58,3.59,1.36,10,[],温和
000592,平潭发展,12.09,11.82,2.28,12.16,11.17,1430000,1663210399,7.47,林业,福建省,0,1,0,1,0,1,0,0,0,b'\x00',b'\x00',b'\x00',9.61,14.06,4.04,70,"['KDJ金叉', '均线突破(突破10日线)', '放量上涨']",强势
000595,*ST宝实,6.4,6.44,-0.62,6.46,6.32,27352,17435595,0.24,通用设备,宁夏回族自治区,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.27,4.58,3.39,35,['MACD金叉'],温和
000596,古井贡酒,118.09,121.21,-2.57,120.1,117.61,8148,96608481,0.2,饮料,安徽省,0,0,0,0,0,0,1,0,0,b'\x00',b'\x00',b'\x00',-4.16,-8.54,-11.0,0,[],弱势
000597,东北制药,5.19,5.23,-0.76,5.21,5.15,32729,16952490,0.23,化学制药,辽宁省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.57,1.17,-1.33,15,['均线突破(突破10日线)'],弱势
000598,兴蓉环境,7.21,7.38,-2.3,7.21,7.11,184960,132504937,0.62,水务,四川省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',0.0,2.27,0.28,15,['放量上涨'],弱势
000600,建投能源,9.62,9.5,1.26,9.65,9.31,176267,167313302,1.62,电力,河北省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',8.82,15.07,12.78,45,['放量上涨'],极强
000601,韶能股份,5.7,5.66,0.71,5.79,5.51,268972,151763408,2.56,电力,广东省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',5.75,10.89,10.25,35,['放量上涨'],强势
000603,盛达资源,52.41,52.0,0.79,53.99,50.54,185184,976175356,2.78,贵金属,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.7,15.95,10.22,20,[],强势
000607,华媒控股,4.49,4.66,-3.65,4.57,4.46,113854,51307609,1.29,营销服务,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.47,-6.85,-11.79,0,[],弱势
000608,*ST阳光,3.4,3.57,-4.76,3.53,3.4,130439,44814449,1.75,房地产开发,广西壮族自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-8.85,-7.1,-4.49,0,[],弱势
000609,ST中迪,10.24,10.78,-5.01,10.24,10.24,19886,20363264,0.68,房地产开发,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.29,-2.48,24.42,0,[],弱势
000610,西安旅游,9.58,9.84,-2.64,9.71,9.55,36005,34620504,1.53,休闲服务,陕西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.15,-5.05,-7.26,0,[],弱势
000612,焦作万方,14.87,14.87,0.0,14.98,14.4,169931,249879220,1.43,基本金属,河南省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.34,8.07,14.12,45,['MACD金叉'],强势
000617,中油资本,9.15,9.09,0.66,9.35,9.11,597902,551337822,0.47,非银行金融,新疆维吾尔自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.33,4.69,3.04,10,[],温和
000620,盈新发展,3.01,3.12,-3.53,3.03,2.96,612553,183831535,1.31,休闲服务,北京,0,1,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.05,-3.83,-6.23,20,['KDJ金叉'],弱势
000623,吉林敖东,18.87,19.03,-0.84,18.9,18.72,28165,53005809,0.24,中药生产,吉林省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.05,2.33,-0.26,25,['均线突破(突破10日线)'],温和
000625,长安汽车,10.93,11.06,-1.18,10.99,10.9,207656,227064819,0.25,汽车,重庆,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.26,-1.0,-2.32,0,[],弱势
000626,远大控股,7.68,7.73,-0.65,8.04,7.65,46851,36790667,0.93,贸易,江苏省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.79,3.09,-0.78,25,['均线突破(突破10日线)'],温和
000629,钒钛股份,4.27,4.25,0.47,4.31,4.15,969253,411622118,1.04,稀有金属,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.39,18.94,16.99,20,[],强势
000632,三木集团,5.12,5.21,-1.73,5.17,5.06,55105,28186924,1.18,综合,福建省,0,0,0,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.92,2.4,0.99,35,['均线突破(突破10日线/突破20日线)'],弱势
000635,英力特,10.03,9.96,0.7,10.7,9.83,128104,130905445,3.49,化学原料,宁夏回族自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-6.26,3.19,-1.38,0,[],弱势
000636,风华高科,26.92,26.0,3.54,27.18,25.41,636933,1688010141,5.5,电子元件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.58,26.56,26.5,20,[],强势
000638,*ST万方,2.31,2.43,-4.94,2.31,2.31,18067,4173477,0.58,农业,吉林省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.33,4.52,21.58,0,[],弱势
000651,格力电器,37.21,37.45,-0.64,37.36,37.09,100731,374881512,0.18,白色家电,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.33,-3.02,-3.5,0,[],弱势
000652,泰达股份,4.17,4.21,-0.95,4.26,4.16,65485,27438786,0.44,综合,天津,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.65,0.72,-2.57,15,['均线突破(突破10日线)'],弱势
000655,金岭矿业,11.32,11.31,0.09,11.6,11.13,57756,65515490,0.97,铁矿石,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.38,11.97,11.53,20,[],强势
000656,*ST金科,1.43,1.44,-0.69,1.43,1.41,487564,69156627,0.64,房地产开发,重庆,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.69,0.7,-0.69,0,[],弱势
000657,中钨高新,70.12,66.22,5.89,71.0,67.22,559285,3863342308,3.85,稀有金属,海南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',19.19,33.79,46.3,30,[],极强
000659,珠海中富,4.56,4.82,-5.39,4.75,4.55,172377,80022314,1.34,造纸印刷,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.44,-2.15,3.17,0,[],弱势
000661,长春高新,92.7,95.77,-3.21,93.75,92.23,50188,466602402,1.26,生物医药,吉林省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.69,6.09,2.69,0,[],弱势
000665,湖北广电,5.42,5.5,-1.45,5.48,5.36,83381,45069804,0.73,广播电视,湖北省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.81,-1.81,-3.21,10,['均线突破(突破5日线)'],弱势
000669,ST金鸿,4.38,4.56,-3.95,4.42,4.33,383720,166706773,5.64,燃气,湖南省,0,0,0,0,0,1,0,0,0,b'\x01',b'\x01',b'\x01',6.05,17.11,42.21,45,['放量上涨'],极强
000670,盈方微,8.36,8.62,-3.02,8.5,8.28,158436,132948403,1.93,半导体,湖北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.35,-2.11,0.0,0,[],弱势
000676,智度股份,8.66,8.97,-3.46,8.84,8.6,135286,117860661,1.07,营销服务,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.02,-6.68,-7.18,0,[],弱势
000678,襄阳轴承,13.3,13.63,-2.42,13.48,13.21,38011,50693509,0.83,汽车,湖北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.62,-2.42,-1.41,0,[],弱势
000679,大连友谊,7.25,7.36,-1.49,7.36,7.25,10525,7672348,0.3,零售,辽宁省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.68,1.26,-1.36,15,['均线突破(突破10日线)'],弱势
000680,山推股份,13.5,13.46,0.3,13.6,13.16,32043,42929620,0.24,专用设备,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.24,3.45,5.47,0,[],弱势
000681,视觉中国,24.86,26.04,-4.53,25.45,24.8,187933,470738777,2.78,互联网服务,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.04,-15.84,-3.68,0,[],弱势
000682,东方电子,14.18,14.08,0.71,14.31,13.85,85381,120549141,0.64,输变电设备,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.43,3.13,8.91,10,[],温和
000683,博源化工,9.43,9.37,0.64,9.55,9.15,327657,308776049,0.98,化学原料,内蒙古自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.08,13.21,14.58,20,[],强势
000685,中山公用,12.06,12.1,-0.33,12.09,11.93,28457,34202283,0.23,水务,广东省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.58,3.17,-1.07,25,['均线突破(突破10日线)'],温和
000686,东北证券,8.93,9.0,-0.78,8.96,8.9,63782,56924194,0.27,非银行金融,吉林省,1,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.11,0.22,-1.11,35,"['MACD金叉', '均线突破(突破5日线)']",弱势
000688,国城矿业,36.59,37.39,-2.14,37.66,36.3,82100,302947998,0.69,基本金属,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.15,13.0,32.72,10,[],温和
000690,宝新能源,4.71,4.68,0.64,4.72,4.6,276743,128823256,1.27,电力,广东省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',4.67,8.53,7.29,35,['放量上涨'],强势
000691,*ST亚太,8.8,8.86,-0.68,8.81,8.64,17702,15421542,0.55,化学原料,甘肃省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.15,2.44,3.04,35,['MACD金叉'],温和
000692,惠天热电,3.97,4.04,-1.73,4.04,3.91,40570,16139552,0.76,电力,辽宁省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.49,2.58,3.12,0,[],弱势
000697,ST炼石,10.05,9.57,5.02,10.05,9.75,134773,133567972,2.06,航空航天装备,陕西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',10.2,13.82,15.52,30,[],极强
000698,ST沈化,4.15,4.08,1.72,4.2,4.12,66817,27735326,0.85,石油天然气,辽宁省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.23,6.14,7.51,20,[],强势
000700,模塑科技,13.41,13.95,-3.87,13.77,13.4,166224,225662268,1.81,汽车,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-9.45,-12.35,-12.81,0,[],弱势
000701,厦门信达,6.17,6.29,-1.91,6.24,6.08,60009,36918797,0.9,贸易,福建省,0,1,1,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.14,-0.8,-1.75,45,"['KDJ金叉', '均线突破(突破5日线/突破10日线)']",弱势
000702,正虹科技,7.11,7.17,-0.84,7.17,7.04,19892,14135658,0.75,畜牧业,湖南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.11,1.43,0.14,0,[],弱势
000703,恒逸石化,12.9,12.84,0.47,13.23,12.32,221008,282948043,0.62,合成纤维及树脂,广西壮族自治区,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.14,1.26,2.54,20,['均线突破(突破5日线)'],温和
000705,浙江震元,9.17,9.38,-2.24,9.31,9.15,31406,28931412,1.11,医药商业,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.96,-1.61,-3.58,0,[],弱势
000708,中信特钢,17.47,18.03,-3.11,17.85,17.38,72233,126843145,0.14,钢铁,湖北省,0,0,0,0,0,0,0,0,0,b'\x01',b'\x01',b'\x01',6.33,12.86,15.39,30,[],极强
000709,河钢股份,2.68,2.67,0.37,2.68,2.61,436924,115769917,0.42,钢铁,河北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.47,12.13,8.5,20,[],强势
000710,贝瑞基因,12.03,12.43,-3.22,12.29,12.02,39496,47913369,1.2,医疗服务,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.68,-2.2,-4.75,0,[],弱势
000713,国投丰乐,7.07,7.02,0.71,7.13,6.94,79654,56312886,1.3,农业,安徽省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.43,4.59,3.36,35,['MACD金叉'],温和
000715,中兴商业,6.39,6.5,-1.69,6.47,6.36,25845,16545730,0.48,零售,辽宁省,1,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.24,1.75,-1.39,40,"['MACD金叉', '均线突破(突破10日线)']",弱势
000716,黑芝麻,5.97,6.08,-1.81,6.03,5.95,55194,33047835,0.75,食品,广西壮族自治区,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.29,-1.0,-2.77,10,['均线突破(突破5日线)'],弱势
000718,苏宁环球,2.33,2.37,-1.69,2.35,2.32,116393,27138068,0.51,房地产开发,吉林省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.32,0.0,-2.51,10,['均线突破(突破5日线)'],弱势
000719,中原传媒,13.41,13.49,-0.59,13.48,13.21,31364,41809332,0.47,平面媒体,河南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.45,1.59,2.37,10,[],温和
000720,新能泰山,3.89,3.97,-2.02,3.95,3.85,81547,31725446,0.65,输变电设备,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.51,5.99,4.85,0,[],弱势
000721,西安饮食,8.55,8.73,-2.06,8.65,8.52,31689,27144488,0.62,休闲服务,陕西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.95,-3.06,-4.15,0,[],弱势
000722,湖南发展,13.54,13.54,0.0,13.59,13.2,45423,61054040,0.98,电力,湖南省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',3.99,8.32,5.45,35,['放量上涨'],强势
000723,美锦能源,5.32,5.24,1.53,5.39,5.16,858591,455650082,1.95,煤炭,山西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.93,12.24,7.91,20,[],强势
000726,鲁泰A,7.66,7.74,-1.03,7.68,7.59,21201,16184971,0.36,纺织,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.0,3.37,-0.13,0,[],弱势
000727,冠捷科技,2.65,2.65,0.0,2.66,2.58,347458,91004562,0.77,电子器件,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.38,3.92,4.74,10,[],温和
000729,燕京啤酒,12.8,12.92,-0.93,12.92,12.61,62515,79868190,0.25,饮料,北京,1,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.75,4.15,0.55,50,"['MACD金叉', '均线突破(突破10日线)']",温和
000731,四川美丰,8.68,7.89,10.01,8.68,8.33,913067,783019562,16.64,化肥农药,四川省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',21.4,27.27,26.53,45,['放量上涨'],极强
000733,振华科技,57.81,57.74,0.12,58.5,56.9,60295,347562994,1.09,电子元件,贵州省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',5.45,9.12,8.26,20,[],强势
000735,罗牛山,7.77,7.84,-0.89,7.83,7.68,86164,66745033,0.75,畜牧业,海南省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.38,1.7,0.39,15,['均线突破(突破10日线)'],弱势
000736,*ST中地,5.28,5.4,-2.22,5.35,5.27,30120,15989336,0.4,房地产开发,重庆,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.0,2.92,1.15,25,['MACD金叉'],弱势
000737,北方铜业,17.85,18.0,-0.83,18.24,17.45,383201,684602592,2.01,基本金属,山西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.59,11.15,10.19,10,[],温和
000738,航发控制,28.12,27.86,0.93,28.27,27.26,148519,413295932,1.13,航空航天装备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.64,-4.52,5.71,0,[],弱势
000750,国海证券,4.18,4.21,-0.71,4.19,4.16,116580,48631001,0.2,非银行金融,广西壮族自治区,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.71,0.97,-0.71,15,['均线突破(突破10日线)'],弱势
000753,漳州发展,7.45,7.53,-1.06,7.47,7.31,82346,60717594,0.83,汽车,福建省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.04,5.67,4.05,20,[],强势
000755,山西高速,5.39,5.39,0.0,5.43,5.33,22410,12063304,0.15,公路铁路,山西省,0,0,0,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',1.51,4.05,0.94,45,['均线突破(突破10日线/突破20日线)'],温和
000756,新华制药,15.63,15.88,-1.57,15.76,15.59,24398,38214502,0.49,化学制药,山东省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.76,-0.26,-2.07,15,['均线突破(突破10日线)'],弱势
000757,浩物股份,5.24,5.34,-1.87,5.3,5.23,31213,16444067,0.59,汽车,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.95,0.58,0.0,0,[],弱势
000758,中色股份,8.79,9.04,-2.77,9.07,8.65,591073,520525650,2.99,基本金属,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',3.53,19.43,20.25,20,[],强势
000759,中百集团,6.64,6.91,-3.91,6.84,6.6,92871,62105743,1.42,零售,湖北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-5.41,-5.28,-7.78,0,[],弱势
000761,本钢板材,3.78,3.8,-0.53,3.79,3.71,53445,20033443,0.14,钢铁,辽宁省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.26,5.88,1.89,25,['MACD金叉'],弱势
000762,西藏矿业,31.42,31.44,-0.06,31.77,30.92,99962,312598212,1.92,稀有金属,西藏自治区,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',6.04,16.16,21.36,30,[],极强
000766,通化金马,22.75,23.01,-1.13,22.83,22.32,38994,87900821,0.4,化学制药,吉林省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.13,-3.56,-1.09,0,[],弱势
000767,晋控电力,3.77,3.78,-0.26,3.78,3.65,760971,281866645,2.61,电力,山西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.45,11.54,10.23,10,[],温和
000768,中航西飞,30.9,30.83,0.23,31.26,30.43,221555,683959149,0.8,航空航天装备,陕西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.31,1.71,5.97,10,[],温和
000778,新兴铸管,5.27,5.24,0.57,5.27,5.14,231879,120848898,0.6,钢铁,河北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.93,8.66,3.74,10,[],温和
000785,居然智家,2.93,2.96,-1.01,2.93,2.9,134563,39202615,0.23,专业服务,湖北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.68,1.03,-2.33,0,[],弱势
000786,北新建材,28.71,27.99,2.57,28.74,27.57,57568,163319488,0.34,其他建材,北京,0,1,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.1,6.14,0.38,30,['KDJ金叉'],温和
000789,万年青,5.84,5.83,0.17,5.85,5.76,20505,11901934,0.26,水泥,江西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.57,6.57,3.36,10,[],温和
000790,华神科技,4.08,4.11,-0.73,4.11,4.05,34957,14258748,0.56,中药生产,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.45,2.0,0.74,0,[],弱势
000791,甘肃能源,8.06,7.71,4.54,8.07,7.61,526470,411493396,2.72,电力,甘肃省,0,0,0,0,0,1,0,0,0,b'\x01',b'\x01',b'\x01',17.15,23.81,21.02,45,['放量上涨'],极强
000792,盐湖股份,38.37,38.2,0.45,38.6,37.47,317485,1212163288,0.6,化肥农药,青海省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',5.99,13.99,18.43,30,[],极强
000793,*ST华闻,2.85,3.0,-5.0,3.03,2.85,253861,74327651,1.29,平面媒体,海南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.06,5.95,4.4,0,[],弱势
000795,英洛华,10.84,10.94,-0.91,10.91,10.7,77530,83629624,0.68,金属非金属新材料,浙江省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.28,7.22,11.07,0,[],弱势
000796,凯撒旅业,5.54,5.86,-5.46,5.63,5.5,293886,163410996,2.21,休闲服务,海南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-7.67,-11.92,-13.98,0,[],弱势
000797,中国武夷,3.11,3.17,-1.89,3.13,3.09,100948,31376781,0.64,房地产开发,福建省,0,0,1,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.42,0.65,-1.58,45,['均线突破(突破5日线/突破10日线/突破20日线)'],弱势
000798,中水渔业,11.69,11.93,-2.01,11.86,11.61,66134,77549131,1.81,渔业,北京,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.73,-6.18,1.74,0,[],弱势
000799,酒鬼酒,49.87,51.21,-2.62,50.43,49.82,29215,146307773,0.9,饮料,湖南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-4.3,-4.37,-11.55,0,[],弱势
000800,一汽解放,6.91,6.93,-0.29,6.93,6.84,44921,30875530,0.09,汽车,吉林省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.14,0.29,-0.72,0,[],弱势
000801,四川九洲,17.32,17.31,0.06,17.5,17.02,81834,141020108,0.81,通信设备,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.11,6.26,10.95,10,[],温和
000803,山高环能,9.69,9.52,1.79,9.9,9.43,94047,90857421,2.05,环保,四川省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',6.25,16.05,11.12,20,[],强势
000807,云铝股份,31.19,31.2,-0.03,31.75,30.71,183158,573409356,0.53,基本金属,云南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.54,3.28,-1.61,0,[],弱势
000811,冰轮环境,20.62,20.41,1.03,20.96,19.81,140747,288962532,1.44,通用设备,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',7.79,17.09,20.94,30,[],极强
000812,陕西金叶,4.41,4.47,-1.34,4.47,4.36,57326,25317009,0.75,造纸印刷,陕西省,0,0,0,1,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.34,1.15,-0.9,15,['均线突破(突破10日线)'],弱势
000813,德展健康,3.81,3.89,-2.06,3.86,3.8,96651,36968163,0.46,生物医药,新疆维吾尔自治区,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-2.06,-1.55,-3.3,10,['均线突破(突破5日线)'],弱势
000815,美利云,14.38,15.0,-4.13,14.68,14.3,212048,307033295,3.05,计算机软件,宁夏回族自治区,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.64,-2.51,6.52,20,['均线突破(突破5日线)'],温和
000816,智慧农业,4.05,4.04,0.25,4.12,4.0,313336,126737108,2.18,通用设备,江苏省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',0.25,13.76,10.35,10,[],温和
000818,航锦科技,23.11,23.84,-3.06,23.58,22.85,122430,283681416,1.86,化学原料,辽宁省,0,0,1,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.03,-4.9,9.06,20,['均线突破(突破5日线)'],温和
000819,岳阳兴长,16.83,16.43,2.43,17.2,16.54,78656,133110359,2.15,石油天然气,湖南省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.02,3.76,1.39,10,[],温和
000820,*ST节能,3.4,3.52,-3.41,3.52,3.39,20411,6981077,0.69,环保,江西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-3.95,-7.1,-2.02,0,[],弱势
000821,ST京机,15.03,14.86,1.14,15.09,14.45,128944,190614081,2.13,电源设备,湖北省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',1.76,-4.45,-2.91,10,[],温和
000822,山东海化,6.89,6.62,4.08,7.25,6.83,544790,380210112,6.09,化学原料,山东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',2.07,10.42,7.82,10,[],温和
000823,超声电子,15.77,15.96,-1.19,15.99,15.46,100351,157815540,1.87,电子元件,广东省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-1.19,5.13,13.29,0,[],弱势
000825,太钢不锈,5.36,5.29,1.32,5.42,5.24,327686,174674295,0.58,钢铁,山西省,1,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',4.28,10.97,9.16,45,['MACD金叉'],强势
000826,启迪环境,2.53,2.81,-9.96,2.53,2.53,299854,75863062,2.1,环保,湖北省,0,0,0,0,0,1,0,0,0,b'\x00',b'\x00',b'\x00',0.4,10.96,17.13,25,['放量上涨'],温和
000828,东莞控股,10.93,11.02,-0.82,10.95,10.87,16664,18174700,0.16,公路铁路,广东省,0,0,0,1,1,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.09,1.02,0.46,35,['均线突破(突破10日线/突破20日线)'],弱势
000829,天音控股,10.75,10.99,-2.18,10.97,10.66,97349,105040356,0.95,零售,江西省,0,0,0,0,0,0,0,0,0,b'\x00',b'\x00',b'\x00',-0.65,1.61,4.37,0,[],弱势
000830,鲁西化工,19.44,18.69,4.01,19.78,18.81,275466,534142731,1.45,化学新材料,山东省,0,0,0,0,1,0,0,0,0,b'\x00',b'\x00',b'\x00',5.88,13.02,10.77,40,['均线突破(突破20日线)'],强势
